sample_idx,label,gs_spearman_r,ts_spearman_r,sensitivity_nb_clicks_1week,sensitivity_product_price,sensitivity_click_hour,sensitivity_click_dow,sensitivity_device_type_enc,sensitivity_product_country_enc,sensitivity_product_age_group_enc,sensitivity_product_gender_enc,sensitivity_product_category_1_enc,sensitivity_partner_id_enc,gs_attr_nb_clicks_1week,gs_attr_product_price,gs_attr_click_hour,gs_attr_click_dow,gs_attr_device_type_enc,gs_attr_product_country_enc,gs_attr_product_age_group_enc,gs_attr_product_gender_enc,gs_attr_product_category_1_enc,gs_attr_partner_id_enc,ts_attr_nb_clicks_1week,ts_attr_product_price,ts_attr_click_hour,ts_attr_click_dow,ts_attr_device_type_enc,ts_attr_product_country_enc,ts_attr_product_age_group_enc,ts_attr_product_gender_enc,ts_attr_product_category_1_enc,ts_attr_partner_id_enc
74,0,0.5222329678670935,0.7212121212121211,0.00016209472,0.99902457,9.805703e-05,8.062582e-05,0.00031850638,0.0053707897,0.000122004654,0.000484652,0.00064452726,0.018885862,2.7631456e-06,0.12490295,2.7631456e-06,2.7631456e-06,2.7631456e-06,2.7631456e-06,2.7631456e-06,2.7631456e-06,2.7631456e-06,2.7631456e-06,0.0015891306,0.99696845,0.0010022954,4.7684825e-05,0.000324297,0.00097546645,0.0002129311,0.0003016386,0.002232009,0.0050423006
76,0,0.5222329678670935,0.9030303030303028,0.000102507474,0.99947196,0.00011867937,5.9931073e-05,0.00012770868,0.00012493628,7.392536e-05,7.165436e-05,0.0002632296,0.00037492148,3.2979042e-06,0.124923095,3.2979042e-06,3.2979042e-06,3.2979042e-06,3.2979042e-06,3.2979042e-06,3.2979042e-06,3.2979042e-06,3.2979042e-06,5.326131e-05,0.999406,5.0462957e-05,4.1859188e-05,7.626224e-05,8.973228e-05,3.118487e-05,1.40155125e-05,6.426953e-05,0.00010606026
78,0,0.5222329678670935,0.8303030303030302,0.00074562826,0.99598116,0.000970721,0.00017017778,0.0029982757,0.0036348328,0.0022562812,0.0017769167,0.004313199,0.00044798176,2.9129995e-05,0.1247598,2.9129995e-05,2.9129995e-05,2.9129995e-05,2.9129995e-05,2.9129995e-05,2.9129995e-05,2.9129995e-05,2.9129995e-05,0.0003256444,0.9965762,0.00045942538,0.00014674391,0.0010570873,0.0010681858,0.0005159945,0.00059811206,0.0009405598,0.000826569
80,0,0.5222329678670935,0.8666666666666665,0.004078226,0.98341507,0.0025793053,0.0009911954,0.007895994,0.0056273863,0.009787497,0.011657791,0.006576211,0.016098771,0.0001425183,0.12420954,0.0001425183,0.0001425183,0.0001425183,0.0001425183,0.0001425183,0.0001425183,0.0001425183,0.0001425183,0.00072622846,0.99344844,0.0008647645,0.00015282477,0.0019246399,0.0019117789,0.0015495359,0.003183512,0.00018852318,0.0051848264
81,0,0.5222329678670935,0.5878787878787878,1.9345855e-05,0.99983543,5.6020945e-06,1.23628415e-05,1.6613209e-05,0.0019124427,6.2139006e-06,3.0004216e-05,0.0002212239,7.9648555e-05,5.233276e-06,0.12494362,5.233276e-06,5.233276e-06,5.233276e-06,5.233276e-06,5.233276e-06,5.233276e-06,5.233276e-06,5.233276e-06,9.5460986e-05,0.9989845,0.00010704245,0.00013125889,8.165639e-05,0.0007182762,0.0001446632,0.0004774215,0.00048725796,8.317048e-05
82,0,0.5222329678670935,0.8787878787878788,0.0013961773,0.98880756,0.0023686383,0.0011402853,0.0059564183,0.001707457,0.006169757,0.0015982455,0.012881219,0.007439144,8.748773e-05,0.12438833,8.748773e-05,8.748773e-05,8.748773e-05,8.748773e-05,8.748773e-05,8.748773e-05,8.748773e-05,8.748773e-05,0.0005396685,0.992832,0.00082211476,0.00023372141,0.0019772192,0.00042543892,0.0014796999,0.001095601,0.0015804159,0.0024583922
83,0,0.5222329678670935,0.6969696969696969,8.391752e-05,0.9979314,0.0003070752,0.00030790013,0.00040978228,0.002991031,0.04990044,0.0071924436,0.0018174023,0.09505666,1.3496686e-05,0.1248629,1.3496686e-05,1.3496686e-05,1.3496686e-05,1.3496686e-05,1.3496686e-05,1.3496686e-05,1.3496686e-05,1.3496686e-05,0.0014471584,0.98159283,0.00091012614,0.0009886888,0.0035284099,0.009778575,0.027123744,0.00014267162,0.02623415,0.032244317
84,0,0.5222329678670935,0.9515151515151514,0.00020052237,0.9967889,0.0017318473,0.00040521054,3.3692922e-05,0.0009928951,0.0006427162,0.0037315933,0.0024227155,0.0007106217,1.9896406e-05,0.12477768,1.9896406e-05,1.9896406e-05,1.9896406e-05,1.9896406e-05,1.9896406e-05,1.9896406e-05,1.9896406e-05,1.9896406e-05,6.506393e-05,0.99796027,0.0005732735,3.4816483e-06,1.4434443e-05,0.00044313027,0.00018233925,0.00089583325,0.0006837628,0.00013085498
85,0,0.5222329678670935,0.33333333333333326,0.00014876793,0.9995137,0.00015597863,4.8799033e-05,3.47913e-06,0.024967294,0.00068474584,0.00018582444,0.00023154152,0.0017832037,3.7378677e-06,0.124926224,3.7378677e-06,3.7378677e-06,3.7378677e-06,3.7378677e-06,3.7378677e-06,3.7378677e-06,3.7378677e-06,3.7378677e-06,0.002431235,0.9967209,0.0019497343,9.803474e-05,0.0024315596,0.0067675053,0.0021874465,0.0017321727,0.0010515155,0.0013302583
86,0,0.5222329678670935,0.9515151515151514,0.013248883,0.9486392,0.008066598,0.004842393,0.0102861,0.049564376,0.09484743,0.030159265,0.049780104,0.04714503,0.00038215853,0.122019336,0.00038215853,0.00038215853,0.00038215853,0.00038215853,0.00038215853,0.00038215853,0.00038215853,0.00038215853,0.004697761,0.96900594,0.00302133,0.000175551,0.0067948573,0.024036977,0.026183615,0.004768668,0.027324682,0.014732267
87,0,0.5222329678670935,0.9272727272727272,0.008529289,0.9806854,0.011385744,0.0017985888,0.0015814118,0.016978614,0.0021325406,0.0003673602,0.017396847,0.007490744,0.00016293168,0.124052055,0.00016293168,0.00016293168,0.00016293168,0.00016293168,0.00016293168,0.00016293168,0.00016293168,0.00016293168,0.0020776582,0.99419165,0.00248679,7.4851837e-06,0.00023638453,0.0049336674,0.00022450909,0.00012605189,0.0027071359,0.0009589537
88,0,0.5222329678670935,0.49090909090909085,3.742025e-05,0.9992828,0.00015508436,5.1835726e-05,0.00026230313,0.009035166,9.9764206e-05,0.00036632063,0.00033200905,0.002673909,3.5001015e-06,0.12491681,3.5001015e-06,3.5001015e-06,3.5001015e-06,3.5001015e-06,3.5001015e-06,3.5001015e-06,3.5001015e-06,3.5001015e-06,0.00023000925,0.9984066,0.00064457173,9.357356e-06,0.0002237075,0.0023403906,7.52397e-05,0.00040352606,1.09090715e-05,3.898068e-05
89,0,0.5222329678670935,0.8909090909090909,0.0006195444,0.99948555,9.130279e-06,4.038459e-05,0.00027695426,0.0005085373,0.00022525119,2.6441936e-05,2.278795e-05,8.720407e-05,3.4201912e-06,0.12492402,3.4201912e-06,3.4201912e-06,3.4201912e-06,3.4201912e-06,3.4201912e-06,3.4201912e-06,3.4201912e-06,3.4201912e-06,0.00033220084,0.9991687,4.9213522e-06,3.5894725e-05,0.00030655827,0.00019494959,0.00021280519,9.778085e-06,9.120134e-05,4.6693494e-05
90,0,0.5222329678670935,0.9393939393939393,0.01723992,0.9278186,0.026746843,0.018520959,0.024999257,0.0661895,0.045063287,0.00449083,0.06874918,0.061829932,0.00062272395,0.121581845,0.00062272395,0.00062272395,0.00062272395,0.00062272395,0.00062272395,0.00062272395,0.00062272395,0.00062272395,0.0021620342,0.97882366,0.0040131537,0.0013637107,0.008744733,0.018488355,0.010029033,0.001539472,0.013871677,0.010851026
91,0,0.5222329678670935,0.8909090909090909,0.013401512,0.9473036,0.008148827,0.009961266,0.017268978,0.045483228,0.2370885,0.0144186765,0.04787561,0.040087245,0.00045079683,0.122470126,0.00045079683,0.00045079683,0.00045079683,0.00045079683,0.00045079683,0.00045079683,0.00045079683,0.00045079683,0.002839195,0.97880733,0.005841274,0.0008897352,0.013351219,0.016300736,0.032874532,0.0011085417,0.01615146,0.007896027
92,0,0.5222329678670935,0.7333333333333332,3.9114268e-05,0.99877185,0.00030099717,0.00010297971,0.0005113806,0.004335446,0.00020645664,0.0006734545,0.0008780815,0.026665743,5.13069e-06,0.12489266,5.13069e-06,5.13069e-06,5.13069e-06,5.13069e-06,5.13069e-06,5.13069e-06,5.13069e-06,5.13069e-06,0.00051242654,0.9966512,0.0011162409,0.00027882983,0.00031273294,0.0013752516,0.0002468724,0.00024821455,0.002335481,0.0064703366
95,0,0.5222329678670935,0.6363636363636362,0.000159198,0.9998126,1.3273355e-05,2.5772431e-05,2.3133369e-05,0.024445921,0.00010261354,8.015026e-05,6.557914e-05,0.00010764438,5.3030053e-06,0.12494303,5.3030053e-06,5.3030053e-06,5.3030053e-06,5.3030053e-06,5.3030053e-06,5.3030053e-06,5.3030053e-06,5.3030053e-06,0.00012813232,0.9977735,0.0005868905,0.00012563831,0.00053491385,0.0064344024,0.0005872829,0.0014646298,0.00093449914,0.0021584467
96,0,0.5222329678670935,0.8181818181818182,0.00018431852,0.9954661,0.0008908198,8.526724e-06,0.00022255722,1.8338207e-05,0.0007710825,0.0022009006,0.0022249436,0.0024671995,2.8647019e-05,0.12469108,2.8647019e-05,2.8647019e-05,2.8647019e-05,2.8647019e-05,2.8647019e-05,2.8647019e-05,2.8647019e-05,2.8647019e-05,9.735665e-05,0.9963724,0.0002887282,2.3777773e-05,0.00021324339,7.602807e-05,0.00027915632,0.00053378765,7.998387e-05,0.0011190303
97,0,0.5222329678670935,0.9515151515151514,0.0025067348,0.98305815,0.0048894435,0.0069180094,0.00920397,0.0022554807,0.00036359206,0.012493594,0.003987912,0.015944501,0.0001457493,0.12419402,0.0001457493,0.0001457493,0.0001457493,0.0001457493,0.0001457493,0.0001457493,0.0001457493,0.0001457493,0.0006335279,0.99357766,0.0011732938,0.0008739952,0.0021886933,0.00025558702,0.0006248261,0.0034715116,0.0010246576,0.0045819385
98,0,0.5222329678670935,0.6969696969696969,9.6933916e-05,0.99898845,0.0001635204,0.000116323936,0.0003488267,0.009593723,0.00013811467,0.0005002959,0.0006089981,0.033108283,3.1928735e-06,0.1249023,3.1928735e-06,3.1928735e-06,3.1928735e-06,3.1928735e-06,3.1928735e-06,3.1928735e-06,3.1928735e-06,3.1928735e-06,0.00083684345,0.9962799,0.0015742114,0.00019859834,0.0003126132,0.0009114443,0.00040972684,0.00035623024,0.0020174524,0.0066835047
100,0,0.5222329678670935,0.8545454545454544,0.0021731723,0.98333,0.0004262086,0.0008798111,0.007859955,0.0036162147,0.014905287,0.006385157,0.011880951,0.010668758,0.00013533967,0.12413431,0.00013533967,0.00013533967,0.00013533967,0.00013533967,0.00013533967,0.00013533967,0.00013533967,0.00013533967,0.0007335312,0.990308,0.0007203521,0.00014356598,0.0028653878,0.0005526043,0.0036688861,0.0030834146,0.0008571094,0.003405131
101,0,0.5222329678670935,0.8060606060606059,0.0007672487,0.99547434,0.0007554088,0.0008484479,0.0017732768,0.00071105594,0.0015230812,0.0007054019,0.003921449,0.0023768619,3.1912306e-05,0.12472151,3.1912306e-05,3.1912306e-05,3.1912306e-05,3.1912306e-05,3.1912306e-05,3.1912306e-05,3.1912306e-05,3.1912306e-05,0.00029847203,0.9968548,0.00026243934,0.0002470641,0.0006070534,0.00033029664,0.00028235378,0.00020098271,0.0006179016,0.0008286677
102,0,0.5222329678670935,0.6484848484848483,0.0013946863,0.99139404,0.0010970519,0.00012242701,0.0038229222,0.0014151097,0.0053510144,0.0015847906,0.006773806,0.0032510273,6.4764674e-05,0.12450714,6.4764674e-05,6.4764674e-05,6.4764674e-05,6.4764674e-05,6.4764674e-05,6.4764674e-05,6.4764674e-05,6.4764674e-05,0.00062026305,0.9938256,0.00045394865,6.53245e-05,0.0017458771,0.00049805746,0.0025422792,0.0006726951,6.7149966e-05,0.00085066387
103,0,0.5222329678670935,0.9757575757575757,0.0024029715,0.98925036,0.0010336544,0.00021385495,0.004742237,0.0121954745,0.0048318272,0.0065312968,0.002371977,0.009703999,8.7897235e-05,0.12444736,8.7897235e-05,8.7897235e-05,8.7897235e-05,8.7897235e-05,8.7897235e-05,8.7897235e-05,8.7897235e-05,8.7897235e-05,0.0007549012,0.9950506,0.00045269512,1.4304113e-05,0.0012002784,0.003261049,0.0012948466,0.0020644886,0.00037699187,0.0036570958
104,0,0.5222329678670935,0.8666666666666665,0.0008244063,0.99252117,0.0008891546,0.00013800152,0.003856599,0.00035222247,0.0022141552,0.00053690746,0.0004125852,0.004749056,5.6294797e-05,0.1245718,5.6294797e-05,5.6294797e-05,5.6294797e-05,5.6294797e-05,5.6294797e-05,5.6294797e-05,5.6294797e-05,5.6294797e-05,0.00018194625,0.9954335,0.00025885983,3.7453465e-05,0.001578882,0.00015467028,0.0016132634,0.0002497872,0.0008446156,0.0012194889
105,0,0.5222329678670935,0.9757575757575757,0.00027340045,0.9931891,0.0014785179,0.0006717597,0.0027713613,0.0013616076,0.0010418417,0.002991445,0.0059112124,0.004903071,5.1447394e-05,0.12461167,5.1447394e-05,5.1447394e-05,5.1447394e-05,5.1447394e-05,5.1447394e-05,5.1447394e-05,5.1447394e-05,5.1447394e-05,6.016982e-05,0.9959974,0.00048382013,0.00013372881,0.00082415884,0.0004797709,0.0003239006,0.00061997684,0.00094288326,0.001593766
106,0,0.5222329678670935,0.9151515151515152,0.0016863719,0.9878386,0.004908227,0.00055189803,0.0036771214,0.001893972,0.006619327,0.0065557724,0.023589524,0.008540821,9.4955234e-05,0.12433444,9.4955234e-05,9.4955234e-05,9.4955234e-05,9.4955234e-05,9.4955234e-05,9.4955234e-05,9.4955234e-05,9.4955234e-05,0.00041085287,0.99277055,0.0024062728,0.000106975975,0.0014825435,0.0003794033,0.000765274,0.0031247423,0.004713622,0.0032590486
109,0,0.5222329678670935,0.9030303030303028,0.0014215922,0.99156964,0.0013461104,0.00037069246,0.006042361,0.0032151318,0.00819053,0.0014704783,0.0009481595,0.0040049404,6.630033e-05,0.1245429,6.630033e-05,6.630033e-05,6.630033e-05,6.630033e-05,6.630033e-05,6.630033e-05,6.630033e-05,6.630033e-05,0.00050735695,0.99544823,0.00037274044,0.00014678217,0.0020032884,0.0010966737,0.0020959333,0.00037733576,0.0008138285,0.00095013186
110,0,0.5222329678670935,0.9393939393939393,0.01699149,0.95819724,0.008831155,0.0010642521,0.017387353,0.03837828,0.020659937,0.005090434,0.038770735,0.034048602,0.00037668634,0.12316483,0.00037668634,0.00037668634,0.00037668634,0.00037668634,0.00037668634,0.00037668634,0.00037668634,0.00037668634,0.003308038,0.988375,0.0012178138,0.0002653938,0.0031602376,0.010518438,0.002402781,0.0008514933,0.005367879,0.005319281
111,0,0.5222329678670935,0.9393939393939393,0.041210264,0.52388835,0.089191586,0.021629155,0.07368532,0.47149274,0.2866714,0.1342941,0.47590333,0.35031366,0.0033734096,0.09584672,0.0033734096,0.0033734096,0.0033734096,0.0033734096,0.0033734096,0.0033734096,0.0033734096,0.0033734096,0.00081558374,0.8627764,0.017473616,0.0019634273,0.017231356,0.12760092,0.022442361,0.015107977,0.07966756,0.05658548
112,0,0.5222329678670935,0.8545454545454544,0.0013219882,0.99543166,0.0026286836,3.8992148e-05,0.0010700331,0.00093172165,0.0017574555,0.0009223402,0.0015076427,0.002154261,3.2760963e-05,0.1247238,3.2760963e-05,3.2760963e-05,3.2760963e-05,3.2760963e-05,3.2760963e-05,3.2760963e-05,3.2760963e-05,3.2760963e-05,0.00041577694,0.9976673,0.0007781435,2.4355486e-05,0.00044244132,0.00021961187,0.00076515187,0.0002539119,0.0005283679,0.00038708246
113,0,0.058025885318565944,0.8424242424242423,0.019389987,0.38631612,0.15363154,0.0050594807,0.055989444,0.60786915,0.5289756,0.16793793,0.6133804,0.43147644,0.004902686,0.09241368,0.004902686,0.004902686,0.004902686,0.004902686,0.004902686,0.004902686,0.004902686,0.004902686,0.0058913957,0.8352135,0.026729587,2.7771539e-05,0.013663879,0.16047639,0.059441257,0.023278031,0.09655176,0.06283741
114,0,0.5222329678670935,0.9515151515151514,0.0012801173,0.9910359,0.003860271,0.0017252183,0.0019524717,0.0006009592,0.00041846558,0.0034169438,0.020216217,0.004898836,6.574661e-05,0.124471195,6.574661e-05,6.574661e-05,6.574661e-05,6.574661e-05,6.574661e-05,6.574661e-05,6.574661e-05,6.574661e-05,0.00048184866,0.9940795,0.0019027501,0.00051214476,0.00089548994,0.0005083753,7.0662405e-05,0.002312132,0.0038268124,0.0022279976
116,0,0.5222329678670935,0.7818181818181817,0.017396964,0.88535225,0.009956822,0.007610835,0.06821826,0.10769068,0.16931802,0.034313723,0.11376319,0.021464601,0.0008940912,0.11871584,0.0008940912,0.0008940912,0.0008940912,0.0008940912,0.0008940912,0.0008940912,0.0008940912,0.0008940912,0.0073819757,0.9356427,0.0074611255,5.888287e-05,0.006792809,0.042473223,0.054707132,0.0013604017,0.057581026,0.0016875357
117,0,0.5222329678670935,0.9393939393939393,0.025797304,0.91637427,0.014540397,0.017466404,0.04371064,0.079817444,0.41323495,0.0041769296,0.08237156,0.057449684,0.0007102473,0.12093901,0.0007102473,0.0007102473,0.0007102473,0.0007102473,0.0007102473,0.0007102473,0.0007102473,0.0007102473,0.0070155235,0.95382965,0.0051704813,0.0022949842,0.026963461,0.035652544,0.078880884,0.0063997046,0.049818415,0.01697864
118,0,0.5222329678670935,0.7696969696969697,0.0016646176,0.99318224,0.0007156958,0.00029481063,0.0044455985,0.008845415,0.002185966,0.0022020084,0.0025352929,0.0038590895,5.235423e-05,0.124618955,5.235423e-05,5.235423e-05,5.235423e-05,5.235423e-05,5.235423e-05,5.235423e-05,5.235423e-05,5.235423e-05,0.00054781593,0.99532604,0.0004571355,0.00011186684,0.0013322111,0.0026126015,0.00044677858,0.0007355675,7.3363335e-05,0.001965924
119,0,0.5222329678670935,0.7818181818181817,0.00040370625,0.9995729,5.3025928e-05,4.0796847e-05,0.0002551651,0.00037634218,0.00019845876,0.00016455425,1.5617174e-05,0.0003128435,3.874002e-06,0.12492894,3.874002e-06,3.874002e-06,3.874002e-06,3.874002e-06,3.874002e-06,3.874002e-06,3.874002e-06,3.874002e-06,0.0002874168,0.9992073,6.839499e-05,3.6908117e-05,0.0003563048,0.00018118104,0.00025505637,5.03641e-05,9.4054834e-05,0.00014716288
120,0,0.5222329678670935,0.8181818181818182,0.0002484268,0.9982335,0.0004430866,0.00011593825,0.00039120577,0.00018846907,0.00048483035,0.00032873743,0.0006726063,0.00072855677,9.298312e-06,0.124862865,9.298312e-06,9.298312e-06,9.298312e-06,9.298312e-06,9.298312e-06,9.298312e-06,9.298312e-06,9.298312e-06,7.671073e-05,0.99871886,0.00015137755,3.6516816e-05,0.00021028888,7.4338706e-05,0.00024897023,2.8472848e-05,0.0002448914,0.00019073293
122,0,0.5222329678670935,0.8666666666666665,0.022969902,0.7316576,0.1006479,0.053841412,0.0639268,0.26345927,0.3820109,0.043680906,0.26778835,0.03829041,0.0019761333,0.109242424,0.0019761333,0.0019761333,0.0019761333,0.0019761333,0.0019761333,0.0019761333,0.0019761333,0.0019761333,0.0070194625,0.9034397,0.022945607,0.0045393333,0.026255762,0.08594846,0.072670825,0.013743192,0.07489888,0.009102133
123,0,0.5222329678670935,0.8787878787878788,0.0004560576,0.99847716,0.00012775185,1.0114396e-05,5.7228608e-05,0.00038175716,7.3253526e-05,0.005314354,0.0010084843,0.0006409571,7.2812654e-06,0.12487518,7.2812654e-06,7.2812654e-06,7.2812654e-06,7.2812654e-06,7.2812654e-06,7.2812654e-06,7.2812654e-06,7.2812654e-06,0.00018967668,0.9984541,4.8064416e-05,1.1637454e-05,7.569701e-05,2.7646907e-05,6.613653e-05,0.0009843523,0.00035660222,0.00024111576
124,0,0.5222329678670935,0.7818181818181817,0.0017427299,0.9882755,0.0016240161,0.0030199941,0.0071571884,0.002666587,0.013876923,0.0029548798,0.011004849,0.0059090857,9.432115e-05,0.12438333,9.432115e-05,9.432115e-05,9.432115e-05,9.432115e-05,9.432115e-05,9.432115e-05,9.432115e-05,9.432115e-05,0.00076934986,0.9923425,0.00064661296,0.00046790866,0.0025657755,0.00041905808,0.0029516225,0.002086575,0.0011711626,0.0021700463
125,0,0.5222329678670935,0.9878787878787878,0.001992479,0.98936,0.0031746468,0.0018357867,0.005832991,0.010162094,0.0045055267,0.007819876,0.00618801,0.009734443,9.015745e-05,0.124481425,9.015745e-05,9.015745e-05,9.015745e-05,9.015745e-05,9.015745e-05,9.015745e-05,9.015745e-05,9.015745e-05,0.0005709677,0.9945402,0.0007783337,0.00021447249,0.0013695618,0.003033279,0.001131509,0.0027859372,0.0025010211,0.0038636115
129,0,0.5222329678670935,0.9393939393939393,0.042256713,0.8220032,0.1063939,0.023657173,0.08481328,0.17457783,0.36258036,0.025871754,0.17671372,0.12137394,0.0014319967,0.115638375,0.0014319967,0.0014319967,0.0014319967,0.0014319967,0.0014319967,0.0014319967,0.0014319967,0.0014319967,0.009554805,0.9306898,0.027069028,0.0028438293,0.029777596,0.06429693,0.069196515,0.0080763865,0.06284028,0.026575621
131,0,0.5222329678670935,0.7575757575757575,0.000107067695,0.9992952,8.448039e-05,6.023387e-05,0.00013630616,0.016981795,0.0012147801,0.00029201474,0.00043079455,0.008548697,3.1989725e-06,0.12491618,3.1989725e-06,3.1989725e-06,3.1989725e-06,3.1989725e-06,3.1989725e-06,3.1989725e-06,3.1989725e-06,3.1989725e-06,0.0013124417,0.98819244,0.0007177268,0.0001733564,0.0065542064,0.004238487,0.024071496,0.00040915128,0.016454324,0.008067242
132,0,0.5222329678670935,0.8181818181818182,0.0013026092,0.9886536,0.0034716567,0.0023792833,0.0029147472,0.0015222477,0.0031885495,0.005762118,0.012689948,0.008829404,8.8164925e-05,0.12437518,8.8164925e-05,8.8164925e-05,8.8164925e-05,8.8164925e-05,8.8164925e-05,8.8164925e-05,8.8164925e-05,8.8164925e-05,0.0004386829,0.9938453,0.0016556329,0.00031750763,0.0012105994,0.00041788787,0.00016337477,0.00274994,0.00317332,0.0032088284
133,0,0.5222329678670935,0.9636363636363635,0.0001433799,0.9940319,0.0009633545,0.0003302889,0.0033777251,0.0040632566,0.0023662571,0.004039176,0.0019383193,0.005323456,4.6518788e-05,0.12467266,4.6518788e-05,4.6518788e-05,4.6518788e-05,4.6518788e-05,4.6518788e-05,4.6518788e-05,4.6518788e-05,4.6518788e-05,2.521896e-06,0.9971553,0.00032087744,0.00012748325,0.0007832429,0.0011839028,0.00045633377,0.0011099635,4.6395522e-05,0.0018131181
134,0,0.5222329678670935,0.8181818181818182,0.0020552343,0.9861032,0.0017517004,0.0005382616,0.007204093,0.0030557178,0.012893814,0.0045995656,0.014461928,0.006186002,0.000111771005,0.12426884,0.000111771005,0.000111771005,0.000111771005,0.000111771005,0.000111771005,0.000111771005,0.000111771005,0.000111771005,0.00089242525,0.9910595,0.0009588273,4.922531e-05,0.002658885,0.0004726875,0.0037651719,0.0026226908,0.0009915201,0.0021567629
139,0,0.5222329678670935,0.9515151515151514,0.013076693,0.681232,0.07839696,0.029833406,0.066289425,0.31521422,0.08982918,0.06322053,0.31858823,0.19568093,0.0023314343,0.10613691,0.0023314343,0.0023314343,0.0023314343,0.0023314343,0.0023314343,0.0023314343,0.0023314343,0.0023314343,0.008847298,0.8980397,0.017736059,5.4671896e-06,0.015219791,0.092546076,0.027941663,0.008090211,0.062740974,0.039574776
